experiment,experiment_id,condition,condition_id,stimulus_id,stimulus_name,page_id,item_id,text,question_id,question,response_true,distractor_1,distractor_2,distractor_3,para_id,page_word_id,para_word_id,stim_word_id,exp_word_id
reveil-zh,1,real,1,1,Bottle-Message,9,9,解,,,,,,,0,69,69,825,825
reveil-zh,1,real,1,1,Bottle-Message,9,9,他,,,,,,,0,70,70,826,826
reveil-zh,1,real,1,1,Bottle-Message,9,9,的,,,,,,,0,71,71,827,827
reveil-zh,1,real,1,1,Bottle-Message,9,9,经,,,,,,,0,72,72,828,828
reveil-zh,1,real,1,1,Bottle-Message,9,9,历,,,,,,,0,73,73,829,829
reveil-zh,1,real,1,1,Bottle-Message,9,9,让,,,,,,,0,74,74,830,830
reveil-zh,1,real,1,1,Bottle-Message,9,9,我,,,,,,,0,75,75,831,831
reveil-zh,1,real,1,1,Bottle-Message,9,9,十,,,,,,,0,76,76,832,832
reveil-zh,1,real,1,1,Bottle-Message,9,9,分,,,,,,,0,77,77,833,833
reveil-zh,1,real,1,1,Bottle-Message,9,9,欣,,,,,,,0,78,78,834,834
reveil-zh,1,real,1,1,Bottle-Message,9,9,慰,,,,,,,0,79,79,835,835
reveil-zh,1,real,1,1,Bottle-Message,9,9,，,,,,,,,0,80,80,836,836
reveil-zh,1,real,1,1,Bottle-Message,9,9,也,,,,,,,0,81,81,837,837
reveil-zh,1,real,1,1,Bottle-Message,9,9,让,,,,,,,0,82,82,838,838
reveil-zh,1,real,1,1,Bottle-Message,9,9,我,,,,,,,0,83,83,839,839
reveil-zh,1,real,1,1,Bottle-Message,9,9,更,,,,,,,0,84,84,840,840
reveil-zh,1,real,1,1,Bottle-Message,9,9,理,,,,,,,0,85,85,841,841
reveil-zh,1,real,1,1,Bottle-Message,9,9,解,,,,,,,0,86,86,842,842
reveil-zh,1,real,1,1,Bottle-Message,9,9,自,,,,,,,0,87,87,843,843
reveil-zh,1,real,1,1,Bottle-Message,9,9,己,,,,,,,0,88,88,844,844
reveil-zh,1,real,1,1,Bottle-Message,9,9,的,,,,,,,0,89,89,845,845
reveil-zh,1,real,1,1,Bottle-Message,9,9,性,,,,,,,0,90,90,846,846
reveil-zh,1,real,1,1,Bottle-Message,9,9,格,,,,,,,0,91,91,847,847
reveil-zh,1,real,1,1,Bottle-Message,9,9,。,,,,,,,0,92,92,848,848
reveil-zh,1,real,1,1,Bottle-Message,9,9,”,,,,,,,0,93,93,849,849
reveil-zh,1,real,1,1,Bottle-Message,10,10,和,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,0,0,850,850
reveil-zh,1,real,1,1,Bottle-Message,10,10,祖,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,1,1,851,851
reveil-zh,1,real,1,1,Bottle-Message,10,10,父,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,2,2,852,852
reveil-zh,1,real,1,1,Bottle-Message,10,10,一,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,3,3,853,853
reveil-zh,1,real,1,1,Bottle-Message,10,10,样,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,4,4,854,854
reveil-zh,1,real,1,1,Bottle-Message,10,10,，,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,5,5,855,855
reveil-zh,1,real,1,1,Bottle-Message,10,10,杨,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,6,6,856,856
reveil-zh,1,real,1,1,Bottle-Message,10,10,丹,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,7,7,857,857
reveil-zh,1,real,1,1,Bottle-Message,10,10,丹,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,8,8,858,858
reveil-zh,1,real,1,1,Bottle-Message,10,10,热,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,9,9,859,859
reveil-zh,1,real,1,1,Bottle-Message,10,10,爱,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,10,10,860,860
reveil-zh,1,real,1,1,Bottle-Message,10,10,文,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,11,11,861,861
reveil-zh,1,real,1,1,Bottle-Message,10,10,化,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,12,12,862,862
reveil-zh,1,real,1,1,Bottle-Message,10,10,、,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,13,13,863,863
reveil-zh,1,real,1,1,Bottle-Message,10,10,喜,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,14,14,864,864
reveil-zh,1,real,1,1,Bottle-Message,10,10,欢,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,15,15,865,865
reveil-zh,1,real,1,1,Bottle-Message,10,10,旅,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,16,16,866,866
reveil-zh,1,real,1,1,Bottle-Message,10,10,行,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,17,17,867,867
reveil-zh,1,real,1,1,Bottle-Message,10,10,，,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,18,18,868,868
reveil-zh,1,real,1,1,Bottle-Message,10,10,崇,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,19,19,869,869
reveil-zh,1,real,1,1,Bottle-Message,10,10,尚,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,20,20,870,870
reveil-zh,1,real,1,1,Bottle-Message,10,10,思,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,21,21,871,871
reveil-zh,1,real,1,1,Bottle-Message,10,10,想,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,22,22,872,872
reveil-zh,1,real,1,1,Bottle-Message,10,10,的,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,23,23,873,873
reveil-zh,1,real,1,1,Bottle-Message,10,10,开,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,24,24,874,874
reveil-zh,1,real,1,1,Bottle-Message,10,10,放,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,25,25,875,875
reveil-zh,1,real,1,1,Bottle-Message,10,10,。,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,26,26,876,876
reveil-zh,1,real,1,1,Bottle-Message,10,10,“,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,27,27,877,877
reveil-zh,1,real,1,1,Bottle-Message,10,10,祖,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,28,28,878,878
reveil-zh,1,real,1,1,Bottle-Message,10,10,父,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,29,29,879,879
reveil-zh,1,real,1,1,Bottle-Message,10,10,传,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,30,30,880,880
reveil-zh,1,real,1,1,Bottle-Message,10,10,给,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,31,31,881,881
reveil-zh,1,real,1,1,Bottle-Message,10,10,他,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,32,32,882,882
reveil-zh,1,real,1,1,Bottle-Message,10,10,子,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,33,33,883,883
reveil-zh,1,real,1,1,Bottle-Message,10,10,女,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,34,34,884,884
reveil-zh,1,real,1,1,Bottle-Message,10,10,的,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,35,35,885,885
reveil-zh,1,real,1,1,Bottle-Message,10,10,价,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,36,36,886,886
reveil-zh,1,real,1,1,Bottle-Message,10,10,值,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,37,37,887,887
reveil-zh,1,real,1,1,Bottle-Message,10,10,观,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,38,38,888,888
reveil-zh,1,real,1,1,Bottle-Message,10,10,，,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,39,39,889,889
reveil-zh,1,real,1,1,Bottle-Message,10,10,我,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,40,40,890,890
reveil-zh,1,real,1,1,Bottle-Message,10,10,母,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,41,41,891,891
reveil-zh,1,real,1,1,Bottle-Message,10,10,亲,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,42,42,892,892
reveil-zh,1,real,1,1,Bottle-Message,10,10,延,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,43,43,893,893
reveil-zh,1,real,1,1,Bottle-Message,10,10,续,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,44,44,894,894
reveil-zh,1,real,1,1,Bottle-Message,10,10,给,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,45,45,895,895
reveil-zh,1,real,1,1,Bottle-Message,10,10,我,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,46,46,896,896
reveil-zh,1,real,1,1,Bottle-Message,10,10,，,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,47,47,897,897
reveil-zh,1,real,1,1,Bottle-Message,10,10,如,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,48,48,898,898
reveil-zh,1,real,1,1,Bottle-Message,10,10,今,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,49,49,899,899
reveil-zh,1,real,1,1,Bottle-Message,10,10,我,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,50,50,900,900
reveil-zh,1,real,1,1,Bottle-Message,10,10,也,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,51,51,901,901
reveil-zh,1,real,1,1,Bottle-Message,10,10,传,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,52,52,902,902
reveil-zh,1,real,1,1,Bottle-Message,10,10,给,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,53,53,903,903
reveil-zh,1,real,1,1,Bottle-Message,10,10,了,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,54,54,904,904
reveil-zh,1,real,1,1,Bottle-Message,10,10,我,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,55,55,905,905
reveil-zh,1,real,1,1,Bottle-Message,10,10,的,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,56,56,906,906
reveil-zh,1,real,1,1,Bottle-Message,10,10,孩,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,57,57,907,907
reveil-zh,1,real,1,1,Bottle-Message,10,10,子,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,58,58,908,908
reveil-zh,1,real,1,1,Bottle-Message,10,10,。,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,59,59,909,909
reveil-zh,1,real,1,1,Bottle-Message,10,10,”,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,60,60,910,910
reveil-zh,1,real,1,1,Bottle-Message,10,10,尽,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,61,61,911,911
reveil-zh,1,real,1,1,Bottle-Message,10,10,管,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,62,62,912,912
reveil-zh,1,real,1,1,Bottle-Message,10,10,收,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,63,63,913,913
reveil-zh,1,real,1,1,Bottle-Message,10,10,到,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,64,64,914,914
reveil-zh,1,real,1,1,Bottle-Message,10,10,漂,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,65,65,915,915
reveil-zh,1,real,1,1,Bottle-Message,10,10,流,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,66,66,916,916
reveil-zh,1,real,1,1,Bottle-Message,10,10,瓶,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,67,67,917,917
reveil-zh,1,real,1,1,Bottle-Message,10,10,的,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,68,68,918,918
reveil-zh,1,real,1,1,Bottle-Message,10,10,信,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,69,69,919,919
reveil-zh,1,real,1,1,Bottle-Message,10,10,让,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,70,70,920,920
reveil-zh,1,real,1,1,Bottle-Message,10,10,她,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,71,71,921,921
reveil-zh,1,real,1,1,Bottle-Message,10,10,感,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,72,72,922,922
reveil-zh,1,real,1,1,Bottle-Message,10,10,动,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,73,73,923,923
reveil-zh,1,real,1,1,Bottle-Message,10,10,，,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,74,74,924,924
reveil-zh,1,real,1,1,Bottle-Message,10,10,她,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,75,75,925,925
reveil-zh,1,real,1,1,Bottle-Message,10,10,仍,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,76,76,926,926
reveil-zh,1,real,1,1,Bottle-Message,10,10,不,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,77,77,927,927
reveil-zh,1,real,1,1,Bottle-Message,10,10,鼓,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,78,78,928,928
reveil-zh,1,real,1,1,Bottle-Message,10,10,励,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,79,79,929,929
reveil-zh,1,real,1,1,Bottle-Message,10,10,人,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,80,80,930,930
reveil-zh,1,real,1,1,Bottle-Message,10,10,们,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,81,81,931,931
reveil-zh,1,real,1,1,Bottle-Message,10,10,效,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,82,82,932,932
reveil-zh,1,real,1,1,Bottle-Message,10,10,仿,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,83,83,933,933
reveil-zh,1,real,1,1,Bottle-Message,10,10,。,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,84,84,934,934
reveil-zh,1,real,1,1,Bottle-Message,10,10,“,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,85,85,935,935
reveil-zh,1,real,1,1,Bottle-Message,10,10,如,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,86,86,936,936
reveil-zh,1,real,1,1,Bottle-Message,10,10,今,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,87,87,937,937
reveil-zh,1,real,1,1,Bottle-Message,10,10,黄,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,88,88,938,938
reveil-zh,1,real,1,1,Bottle-Message,10,10,河,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,89,89,939,939
reveil-zh,1,real,1,1,Bottle-Message,10,10,已,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,90,90,940,940
reveil-zh,1,real,1,1,Bottle-Message,10,10,有,5,以下哪项是杨丹丹与她的祖父共同拥有的特质？,思想开明,热爱写作,反对污染黄河,热爱博物馆,0,91,91,941,941
